date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,year
2022-03-18,CL_MA_12103,0.0,0.0,,,27.0,0.0,,,2022
2022-03-21,CL_MA_12103,0.0,0.0,,,27.0,0.0,,,2022
2022-03-25,CL_MA_12103,2.0,0.0,,,29.0,0.0,,,2022
2022-03-28,CL_MA_12103,0.0,0.0,,,29.0,0.0,,,2022
2022-04-01,CL_MA_12103,0.0,0.0,,,29.0,0.0,,,2022
2022-04-04,CL_MA_12103,0.0,0.0,,,29.0,0.0,,,2022
2022-04-08,CL_MA_12103,0.0,0.0,,,29.0,0.0,,,2022
2022-04-11,CL_MA_12103,1.0,0.0,,,30.0,0.0,,,2022
2022-04-15,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-04-18,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-04-22,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-04-25,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-04-29,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-02,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-06,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-09,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-13,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-16,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-20,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-23,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-27,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-05-30,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-06-03,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-06-06,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-06-10,CL_MA_12103,0.0,0.0,,,30.0,0.0,,,2022
2022-06-13,CL_MA_12103,1.0,0.0,,,31.0,0.0,,,2022
2022-06-17,CL_MA_12103,0.0,0.0,,,31.0,0.0,,,2022
2022-06-20,CL_MA_12103,0.0,0.0,,,31.0,0.0,,,2022
2022-06-24,CL_MA_12103,0.0,0.0,,,31.0,0.0,,,2022
2022-06-27,CL_MA_12103,0.0,0.0,,,31.0,0.0,,,2022
2022-07-01,CL_MA_12103,1.0,0.0,,,32.0,0.0,,,2022
2022-07-04,CL_MA_12103,0.0,0.0,,,32.0,0.0,,,2022
2022-07-08,CL_MA_12103,2.0,0.0,,,34.0,0.0,,,2022
2022-07-11,CL_MA_12103,0.0,0.0,,,34.0,0.0,,,2022
2022-07-15,CL_MA_12103,1.0,0.0,,,35.0,0.0,,,2022
2022-07-18,CL_MA_12103,1.0,0.0,,,36.0,0.0,,,2022
2022-07-22,CL_MA_12103,1.0,0.0,,,37.0,0.0,,,2022
2022-07-25,CL_MA_12103,0.0,0.0,,,37.0,0.0,,,2022
2022-07-29,CL_MA_12103,2.0,0.0,,,39.0,0.0,,,2022
2022-08-01,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-08-05,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-08-08,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-08-12,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-08-15,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-08-19,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-08-22,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-08-26,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-08-29,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-09-02,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-09-05,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-09-09,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-09-12,CL_MA_12103,0.0,0.0,,,39.0,0.0,,,2022
2022-01-03,CL_MA_12104,0.0,0.0,,,74.0,2.0,,,2022
2022-01-07,CL_MA_12104,0.0,0.0,,,74.0,2.0,,,2022
2022-01-10,CL_MA_12104,0.0,0.0,,,74.0,2.0,,,2022
2022-01-14,CL_MA_12104,4.0,0.0,,,78.0,2.0,,,2022
2022-01-17,CL_MA_12104,0.0,0.0,,,78.0,2.0,,,2022
2022-01-21,CL_MA_12104,8.0,0.0,,,86.0,2.0,,,2022
2022-01-24,CL_MA_12104,0.0,0.0,,,86.0,2.0,,,2022
2022-01-28,CL_MA_12104,7.0,0.0,,,93.0,2.0,,,2022
2022-01-31,CL_MA_12104,2.0,0.0,,,95.0,2.0,,,2022
2022-02-04,CL_MA_12104,1.0,0.0,,,96.0,2.0,,,2022
2022-02-07,CL_MA_12104,5.0,0.0,,,101.0,2.0,,,2022
2022-02-11,CL_MA_12104,4.0,0.0,,,105.0,2.0,,,2022
2022-02-14,CL_MA_12104,6.0,0.0,,,111.0,2.0,,,2022
2022-02-18,CL_MA_12104,8.0,0.0,,,119.0,2.0,,,2022
2022-02-21,CL_MA_12104,-1.0,0.0,,,118.0,2.0,,,2022
2022-02-25,CL_MA_12104,1.0,0.0,,,119.0,2.0,,,2022
2022-02-28,CL_MA_12104,1.0,0.0,,,120.0,2.0,,,2022
2022-03-04,CL_MA_12104,10.0,0.0,,,130.0,2.0,,,2022
2022-03-07,CL_MA_12104,-1.0,0.0,,,129.0,2.0,,,2022
2022-03-11,CL_MA_12104,3.0,0.0,,,132.0,2.0,,,2022
2022-03-14,CL_MA_12104,0.0,0.0,,,132.0,2.0,,,2022
2022-03-18,CL_MA_12104,1.0,0.0,,,133.0,2.0,,,2022
2022-03-21,CL_MA_12104,0.0,0.0,,,133.0,2.0,,,2022
2022-03-25,CL_MA_12104,1.0,0.0,,,134.0,2.0,,,2022
2022-03-28,CL_MA_12104,0.0,0.0,,,134.0,2.0,,,2022
2022-04-01,CL_MA_12104,1.0,0.0,,,135.0,2.0,,,2022
2022-04-04,CL_MA_12104,0.0,0.0,,,135.0,2.0,,,2022
2022-04-08,CL_MA_12104,1.0,0.0,,,136.0,2.0,,,2022
2022-04-11,CL_MA_12104,0.0,0.0,,,136.0,2.0,,,2022
2022-04-15,CL_MA_12104,0.0,0.0,,,136.0,2.0,,,2022
2022-04-18,CL_MA_12104,0.0,0.0,,,136.0,2.0,,,2022
2022-04-22,CL_MA_12104,0.0,0.0,,,136.0,2.0,,,2022
2022-04-25,CL_MA_12104,0.0,0.0,,,136.0,2.0,,,2022
2022-04-29,CL_MA_12104,0.0,0.0,,,136.0,2.0,,,2022
2022-05-02,CL_MA_12104,0.0,0.0,,,136.0,2.0,,,2022
2022-05-06,CL_MA_12104,1.0,0.0,,,137.0,2.0,,,2022
2022-05-09,CL_MA_12104,0.0,0.0,,,137.0,2.0,,,2022
2022-05-13,CL_MA_12104,0.0,0.0,,,137.0,2.0,,,2022
2022-05-16,CL_MA_12104,1.0,0.0,,,138.0,2.0,,,2022
2022-05-20,CL_MA_12104,0.0,0.0,,,138.0,2.0,,,2022
2022-05-23,CL_MA_12104,0.0,0.0,,,138.0,2.0,,,2022
2022-05-27,CL_MA_12104,0.0,1.0,,,138.0,3.0,,,2022
2022-05-30,CL_MA_12104,0.0,0.0,,,138.0,3.0,,,2022
2022-06-03,CL_MA_12104,1.0,0.0,,,139.0,3.0,,,2022
2022-06-06,CL_MA_12104,1.0,0.0,,,140.0,3.0,,,2022
2022-06-10,CL_MA_12104,2.0,0.0,,,142.0,3.0,,,2022
2022-06-13,CL_MA_12104,0.0,0.0,,,142.0,3.0,,,2022
2022-06-17,CL_MA_12104,1.0,0.0,,,143.0,3.0,,,2022
2022-06-20,CL_MA_12104,0.0,0.0,,,143.0,3.0,,,2022
2022-06-24,CL_MA_12104,0.0,0.0,,,143.0,3.0,,,2022
2022-06-27,CL_MA_12104,0.0,0.0,,,143.0,3.0,,,2022
2022-07-01,CL_MA_12104,0.0,0.0,,,143.0,3.0,,,2022
2022-07-04,CL_MA_12104,0.0,0.0,,,143.0,3.0,,,2022
2022-07-08,CL_MA_12104,0.0,0.0,,,143.0,3.0,,,2022
2022-07-11,CL_MA_12104,1.0,0.0,,,144.0,3.0,,,2022
2022-07-15,CL_MA_12104,0.0,0.0,,,144.0,3.0,,,2022
2022-07-18,CL_MA_12104,0.0,0.0,,,144.0,3.0,,,2022
2022-07-22,CL_MA_12104,0.0,0.0,,,144.0,3.0,,,2022
2022-07-25,CL_MA_12104,0.0,0.0,,,144.0,3.0,,,2022
2022-07-29,CL_MA_12104,0.0,0.0,,,144.0,3.0,,,2022
2022-08-01,CL_MA_12104,0.0,0.0,,,144.0,3.0,,,2022
2022-08-05,CL_MA_12104,1.0,0.0,,,145.0,3.0,,,2022
2022-08-08,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-08-12,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-08-15,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-08-19,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-08-22,CL_MA_12104,1.0,0.0,,,146.0,3.0,,,2022
2022-08-26,CL_MA_12104,-1.0,0.0,,,145.0,3.0,,,2022
2022-08-29,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-09-02,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-09-05,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-09-09,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-09-12,CL_MA_12104,0.0,0.0,,,145.0,3.0,,,2022
2022-01-03,CL_MA_12201,0.0,0.0,,,390.0,0.0,,,2022
2022-01-07,CL_MA_12201,1.0,0.0,,,391.0,0.0,,,2022
2022-01-10,CL_MA_12201,0.0,0.0,,,391.0,0.0,,,2022
2022-01-14,CL_MA_12201,2.0,0.0,,,393.0,0.0,,,2022
2022-01-17,CL_MA_12201,2.0,0.0,,,395.0,0.0,,,2022
2022-01-21,CL_MA_12201,6.0,0.0,,,401.0,0.0,,,2022
2022-01-24,CL_MA_12201,4.0,0.0,,,405.0,0.0,,,2022
2022-01-28,CL_MA_12201,6.0,0.0,,,411.0,0.0,,,2022
2022-01-31,CL_MA_12201,9.0,0.0,,,420.0,0.0,,,2022
2022-02-04,CL_MA_12201,15.0,0.0,,,435.0,0.0,,,2022
2022-02-07,CL_MA_12201,8.0,0.0,,,443.0,0.0,,,2022
2022-02-11,CL_MA_12201,14.0,0.0,,,457.0,0.0,,,2022
2022-02-14,CL_MA_12201,10.0,1.0,,,467.0,1.0,,,2022
2022-02-18,CL_MA_12201,6.0,1.0,,,473.0,2.0,,,2022
2022-02-21,CL_MA_12201,7.0,0.0,,,480.0,2.0,,,2022
2022-02-25,CL_MA_12201,11.0,0.0,,,491.0,2.0,,,2022
2022-02-28,CL_MA_12201,7.0,0.0,,,498.0,2.0,,,2022
2022-03-04,CL_MA_12201,9.0,0.0,,,507.0,2.0,,,2022
2022-03-07,CL_MA_12201,6.0,0.0,,,513.0,2.0,,,2022
2022-03-11,CL_MA_12201,2.0,0.0,,,515.0,2.0,,,2022
2022-03-14,CL_MA_12201,1.0,0.0,,,516.0,2.0,,,2022
2022-03-18,CL_MA_12201,3.0,0.0,,,519.0,2.0,,,2022
2022-03-21,CL_MA_12201,3.0,0.0,,,522.0,2.0,,,2022
2022-03-25,CL_MA_12201,5.0,0.0,,,527.0,2.0,,,2022
2022-03-28,CL_MA_12201,0.0,0.0,,,527.0,2.0,,,2022
2022-04-01,CL_MA_12201,4.0,0.0,,,531.0,2.0,,,2022
2022-04-04,CL_MA_12201,0.0,0.0,,,531.0,2.0,,,2022
2022-04-08,CL_MA_12201,2.0,0.0,,,533.0,2.0,,,2022
2022-04-11,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-04-15,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-04-18,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-04-22,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-04-25,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-04-29,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-05-02,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-05-06,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-05-09,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-05-13,CL_MA_12201,0.0,0.0,,,533.0,2.0,,,2022
2022-05-16,CL_MA_12201,3.0,0.0,,,536.0,2.0,,,2022
2022-05-20,CL_MA_12201,1.0,0.0,,,537.0,2.0,,,2022
2022-05-23,CL_MA_12201,2.0,0.0,,,539.0,2.0,,,2022
2022-05-27,CL_MA_12201,4.0,0.0,,,543.0,2.0,,,2022
2022-05-30,CL_MA_12201,0.0,0.0,,,543.0,2.0,,,2022
2022-06-03,CL_MA_12201,1.0,0.0,,,544.0,2.0,,,2022
2022-06-06,CL_MA_12201,0.0,0.0,,,544.0,2.0,,,2022
2022-06-10,CL_MA_12201,1.0,0.0,,,545.0,2.0,,,2022
2022-06-13,CL_MA_12201,5.0,0.0,,,550.0,2.0,,,2022
2022-06-17,CL_MA_12201,4.0,0.0,,,554.0,2.0,,,2022
2022-06-20,CL_MA_12201,3.0,0.0,,,557.0,2.0,,,2022
2022-06-24,CL_MA_12201,3.0,0.0,,,560.0,2.0,,,2022
2022-06-27,CL_MA_12201,4.0,0.0,,,564.0,2.0,,,2022
2022-07-01,CL_MA_12201,2.0,0.0,,,566.0,2.0,,,2022
2022-07-04,CL_MA_12201,3.0,0.0,,,569.0,2.0,,,2022
2022-07-08,CL_MA_12201,2.0,0.0,,,571.0,2.0,,,2022
2022-07-11,CL_MA_12201,0.0,0.0,,,571.0,2.0,,,2022
2022-07-15,CL_MA_12201,3.0,0.0,,,574.0,2.0,,,2022
2022-07-18,CL_MA_12201,0.0,0.0,,,574.0,2.0,,,2022
2022-07-22,CL_MA_12201,2.0,0.0,,,576.0,2.0,,,2022
2022-07-25,CL_MA_12201,0.0,0.0,,,576.0,2.0,,,2022
2022-07-29,CL_MA_12201,1.0,0.0,,,577.0,2.0,,,2022
2022-08-01,CL_MA_12201,1.0,0.0,,,578.0,2.0,,,2022
2022-08-05,CL_MA_12201,1.0,0.0,,,579.0,2.0,,,2022
2022-08-08,CL_MA_12201,1.0,0.0,,,580.0,2.0,,,2022
2022-08-12,CL_MA_12201,10.0,0.0,,,590.0,2.0,,,2022
2022-08-15,CL_MA_12201,12.0,0.0,,,602.0,2.0,,,2022
2022-08-19,CL_MA_12201,36.0,0.0,,,638.0,2.0,,,2022
2022-08-22,CL_MA_12201,15.0,0.0,,,653.0,2.0,,,2022
2022-08-26,CL_MA_12201,17.0,0.0,,,670.0,2.0,,,2022
2022-08-29,CL_MA_12201,5.0,1.0,,,675.0,3.0,,,2022
2022-09-02,CL_MA_12201,16.0,0.0,,,691.0,3.0,,,2022
2022-09-05,CL_MA_12201,11.0,0.0,,,702.0,3.0,,,2022
2022-09-09,CL_MA_12201,4.0,0.0,,,706.0,3.0,,,2022
2022-09-12,CL_MA_12201,0.0,0.0,,,706.0,3.0,,,2022
2022-01-03,CL_MA_12202,-7.0,0.0,,,59.0,0.0,,,2022
2022-01-07,CL_MA_12202,0.0,0.0,,,59.0,0.0,,,2022
2022-01-10,CL_MA_12202,0.0,0.0,,,59.0,0.0,,,2022
2022-01-14,CL_MA_12202,0.0,0.0,,,59.0,0.0,,,2022
2022-01-17,CL_MA_12202,4.0,0.0,,,63.0,0.0,,,2022
2022-01-21,CL_MA_12202,-4.0,0.0,,,59.0,0.0,,,2022
2022-01-24,CL_MA_12202,0.0,0.0,,,59.0,0.0,,,2022
2022-01-28,CL_MA_12202,6.0,0.0,,,65.0,0.0,,,2022
2022-01-31,CL_MA_12202,-2.0,0.0,,,63.0,0.0,,,2022
2022-02-04,CL_MA_12202,-1.0,0.0,,,62.0,0.0,,,2022
2022-02-07,CL_MA_12202,1.0,0.0,,,63.0,0.0,,,2022
2022-02-11,CL_MA_12202,-1.0,0.0,,,62.0,0.0,,,2022
2022-02-14,CL_MA_12202,0.0,0.0,,,62.0,0.0,,,2022
2022-02-18,CL_MA_12202,0.0,0.0,,,62.0,0.0,,,2022
2022-02-21,CL_MA_12202,0.0,0.0,,,62.0,0.0,,,2022
2022-02-25,CL_MA_12202,0.0,0.0,,,62.0,0.0,,,2022
2022-02-28,CL_MA_12202,0.0,0.0,,,62.0,0.0,,,2022
2022-03-04,CL_MA_12202,0.0,0.0,,,62.0,0.0,,,2022
2022-03-07,CL_MA_12202,0.0,0.0,,,62.0,0.0,,,2022
2022-03-11,CL_MA_12202,1.0,0.0,,,63.0,0.0,,,2022
2022-03-14,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-03-18,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-03-21,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-03-25,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-03-28,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-01,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-04,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-08,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-11,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-15,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-18,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-22,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-25,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-04-29,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-02,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-06,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-09,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-13,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-16,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-20,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-23,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-27,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-05-30,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-06-03,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-06-06,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-06-10,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-06-13,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-06-17,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-06-20,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-06-24,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-06-27,CL_MA_12202,0.0,0.0,,,63.0,0.0,,,2022
2022-07-01,CL_MA_12202,1.0,0.0,,,64.0,0.0,,,2022
2022-07-04,CL_MA_12202,0.0,0.0,,,64.0,0.0,,,2022
2022-07-08,CL_MA_12202,0.0,0.0,,,64.0,0.0,,,2022
2022-07-11,CL_MA_12202,0.0,0.0,,,64.0,0.0,,,2022
2022-07-15,CL_MA_12202,0.0,0.0,,,64.0,0.0,,,2022
2022-07-18,CL_MA_12202,0.0,0.0,,,64.0,0.0,,,2022
2022-07-22,CL_MA_12202,0.0,0.0,,,64.0,0.0,,,2022
2022-07-25,CL_MA_12202,0.0,0.0,,,64.0,0.0,,,2022
2022-07-29,CL_MA_12202,1.0,0.0,,,65.0,0.0,,,2022
2022-08-01,CL_MA_12202,0.0,0.0,,,65.0,0.0,,,2022
2022-08-05,CL_MA_12202,0.0,0.0,,,65.0,0.0,,,2022
2022-08-08,CL_MA_12202,0.0,0.0,,,65.0,0.0,,,2022
2022-08-12,CL_MA_12202,0.0,0.0,,,65.0,0.0,,,2022
2022-08-15,CL_MA_12202,0.0,0.0,,,65.0,0.0,,,2022
2022-08-19,CL_MA_12202,0.0,0.0,,,65.0,0.0,,,2022
2022-08-22,CL_MA_12202,0.0,0.0,,,65.0,0.0,,,2022
2022-08-26,CL_MA_12202,0.0,0.0,,,65.0,0.0,,,2022
2022-08-29,CL_MA_12202,2.0,0.0,,,67.0,0.0,,,2022
2022-09-02,CL_MA_12202,0.0,0.0,,,67.0,0.0,,,2022
2022-09-05,CL_MA_12202,0.0,0.0,,,67.0,0.0,,,2022
2022-09-09,CL_MA_12202,0.0,0.0,,,67.0,0.0,,,2022
2022-09-12,CL_MA_12202,0.0,0.0,,,67.0,0.0,,,2022
2022-01-03,CL_MA_12301,0.0,0.0,,,1272.0,20.0,,,2022
2022-01-07,CL_MA_12301,1.0,0.0,,,1273.0,20.0,,,2022
2022-01-10,CL_MA_12301,1.0,0.0,,,1274.0,20.0,,,2022
2022-01-14,CL_MA_12301,7.0,0.0,,,1281.0,20.0,,,2022
2022-01-17,CL_MA_12301,17.0,0.0,,,1298.0,20.0,,,2022
2022-01-21,CL_MA_12301,41.0,0.0,,,1339.0,20.0,,,2022
2022-01-24,CL_MA_12301,32.0,0.0,,,1371.0,20.0,,,2022
2022-01-28,CL_MA_12301,94.0,0.0,,,1465.0,20.0,,,2022
2022-01-31,CL_MA_12301,42.0,0.0,,,1507.0,20.0,,,2022
2022-02-04,CL_MA_12301,68.0,1.0,,,1575.0,21.0,,,2022
2022-02-07,CL_MA_12301,42.0,0.0,,,1617.0,21.0,,,2022
2022-02-11,CL_MA_12301,49.0,0.0,,,1666.0,21.0,,,2022
2022-02-14,CL_MA_12301,34.0,0.0,,,1700.0,21.0,,,2022
2022-02-18,CL_MA_12301,33.0,1.0,,,1733.0,22.0,,,2022
2022-02-21,CL_MA_12301,20.0,0.0,,,1753.0,22.0,,,2022
2022-02-25,CL_MA_12301,30.0,0.0,,,1783.0,22.0,,,2022
2022-02-28,CL_MA_12301,11.0,0.0,,,1794.0,22.0,,,2022
2022-03-04,CL_MA_12301,18.0,1.0,,,1812.0,23.0,,,2022
2022-03-07,CL_MA_12301,23.0,0.0,,,1835.0,23.0,,,2022
2022-03-11,CL_MA_12301,31.0,0.0,,,1866.0,23.0,,,2022
2022-03-14,CL_MA_12301,20.0,1.0,,,1886.0,24.0,,,2022
2022-03-18,CL_MA_12301,36.0,0.0,,,1922.0,24.0,,,2022
2022-03-21,CL_MA_12301,10.0,0.0,,,1932.0,24.0,,,2022
2022-03-25,CL_MA_12301,10.0,0.0,,,1942.0,24.0,,,2022
2022-03-28,CL_MA_12301,8.0,0.0,,,1950.0,24.0,,,2022
2022-04-01,CL_MA_12301,12.0,0.0,,,1962.0,24.0,,,2022
2022-04-04,CL_MA_12301,5.0,0.0,,,1967.0,24.0,,,2022
2022-04-08,CL_MA_12301,1.0,0.0,,,1968.0,24.0,,,2022
2022-04-11,CL_MA_12301,1.0,0.0,,,1969.0,24.0,,,2022
2022-04-15,CL_MA_12301,22.0,0.0,,,1991.0,24.0,,,2022
2022-04-18,CL_MA_12301,6.0,0.0,,,1997.0,24.0,,,2022
2022-04-22,CL_MA_12301,11.0,0.0,,,2008.0,24.0,,,2022
2022-04-25,CL_MA_12301,8.0,0.0,,,2016.0,24.0,,,2022
2022-04-29,CL_MA_12301,15.0,1.0,,,2031.0,25.0,,,2022
2022-05-02,CL_MA_12301,7.0,0.0,,,2038.0,25.0,,,2022
2022-05-06,CL_MA_12301,8.0,0.0,,,2046.0,25.0,,,2022
2022-05-09,CL_MA_12301,4.0,1.0,,,2050.0,26.0,,,2022
2022-05-13,CL_MA_12301,12.0,0.0,,,2062.0,26.0,,,2022
2022-05-16,CL_MA_12301,9.0,1.0,,,2071.0,27.0,,,2022
2022-05-20,CL_MA_12301,13.0,0.0,,,2084.0,27.0,,,2022
2022-05-23,CL_MA_12301,10.0,0.0,,,2094.0,27.0,,,2022
2022-05-27,CL_MA_12301,7.0,0.0,,,2101.0,27.0,,,2022
2022-05-30,CL_MA_12301,3.0,0.0,,,2104.0,27.0,,,2022
2022-06-03,CL_MA_12301,9.0,0.0,,,2113.0,27.0,,,2022
2022-06-06,CL_MA_12301,3.0,0.0,,,2116.0,27.0,,,2022
2022-06-10,CL_MA_12301,10.0,0.0,,,2126.0,27.0,,,2022
2022-06-13,CL_MA_12301,1.0,0.0,,,2127.0,27.0,,,2022
2022-06-17,CL_MA_12301,13.0,1.0,,,2140.0,28.0,,,2022
2022-06-20,CL_MA_12301,3.0,0.0,,,2143.0,28.0,,,2022
2022-06-24,CL_MA_12301,2.0,0.0,,,2145.0,28.0,,,2022
2022-06-27,CL_MA_12301,0.0,0.0,,,2145.0,28.0,,,2022
2022-07-01,CL_MA_12301,7.0,0.0,,,2152.0,28.0,,,2022
2022-07-04,CL_MA_12301,14.0,0.0,,,2166.0,28.0,,,2022
2022-07-08,CL_MA_12301,9.0,0.0,,,2175.0,28.0,,,2022
2022-07-11,CL_MA_12301,12.0,0.0,,,2187.0,28.0,,,2022
2022-07-15,CL_MA_12301,5.0,0.0,,,2192.0,28.0,,,2022
2022-07-18,CL_MA_12301,15.0,0.0,,,2207.0,28.0,,,2022
2022-07-22,CL_MA_12301,10.0,0.0,,,2217.0,28.0,,,2022
2022-07-25,CL_MA_12301,10.0,0.0,,,2227.0,28.0,,,2022
2022-07-29,CL_MA_12301,14.0,0.0,,,2241.0,28.0,,,2022
2022-08-01,CL_MA_12301,12.0,0.0,,,2253.0,28.0,,,2022
2022-08-05,CL_MA_12301,14.0,0.0,,,2267.0,28.0,,,2022
2022-08-08,CL_MA_12301,14.0,0.0,,,2281.0,28.0,,,2022
2022-08-12,CL_MA_12301,20.0,1.0,,,2301.0,29.0,,,2022
2022-08-15,CL_MA_12301,5.0,0.0,,,2306.0,29.0,,,2022
2022-08-19,CL_MA_12301,8.0,1.0,,,2314.0,30.0,,,2022
2022-08-22,CL_MA_12301,11.0,0.0,,,2325.0,30.0,,,2022
2022-08-26,CL_MA_12301,7.0,1.0,,,2332.0,31.0,,,2022
2022-08-29,CL_MA_12301,18.0,0.0,,,2350.0,31.0,,,2022
2022-09-02,CL_MA_12301,15.0,0.0,,,2365.0,31.0,,,2022
2022-09-05,CL_MA_12301,16.0,0.0,,,2381.0,31.0,,,2022
2022-09-09,CL_MA_12301,15.0,0.0,,,2396.0,31.0,,,2022
2022-09-12,CL_MA_12301,14.0,0.0,,,2410.0,31.0,,,2022
2022-01-03,CL_MA_12302,0.0,0.0,,,65.0,2.0,,,2022
2022-01-07,CL_MA_12302,0.0,0.0,,,65.0,2.0,,,2022
2022-01-10,CL_MA_12302,0.0,0.0,,,65.0,2.0,,,2022
2022-01-14,CL_MA_12302,0.0,0.0,,,65.0,2.0,,,2022
2022-01-17,CL_MA_12302,2.0,0.0,,,67.0,2.0,,,2022
2022-01-21,CL_MA_12302,1.0,0.0,,,68.0,2.0,,,2022
2022-01-24,CL_MA_12302,2.0,0.0,,,70.0,2.0,,,2022
2022-01-28,CL_MA_12302,8.0,1.0,,,78.0,3.0,,,2022
2022-01-31,CL_MA_12302,8.0,0.0,,,86.0,3.0,,,2022
2022-02-04,CL_MA_12302,-2.0,0.0,,,84.0,3.0,,,2022
2022-02-07,CL_MA_12302,0.0,0.0,,,84.0,3.0,,,2022
